server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_1,22:22:00,22:22:30,44.82,58.47,""
server_1,22:22:10,22:22:40,46.9,66.27,""
server_1,22:22:20,22:22:50,38.29,58.52,""
server_1,22:22:30,22:23:00,43.66,53.0,""
server_1,22:22:40,22:23:10,52.11,51.3,""
server_1,22:22:50,22:23:20,50.13,47.42,""
server_1,22:23:00,22:23:30,60.87,52.84,""
server_1,22:23:10,22:23:40,57.41,53.5,""
server_1,22:23:20,22:23:50,69.53,52.76,""
server_1,22:23:30,22:24:00,51.98,50.82,""
server_1,22:23:40,22:24:10,40.47,52.91,""
server_1,22:23:50,22:24:20,34.41,49.05,""
server_1,22:24:00,22:24:30,40.59,43.25,""
server_1,22:24:10,22:24:40,57.64,33.29,""
server_1,22:24:20,22:24:50,51.43,48.74,""
server_1,22:24:30,22:25:00,57.94,50.76,""
server_1,22:24:40,22:25:10,53.26,65.43,""
server_1,22:24:50,22:25:20,48.68,64.29,""
server_1,22:25:00,22:25:30,57.89,49.95,""
server_1,22:25:10,22:25:40,50.3,37.04,""
server_1,22:25:20,22:25:50,50.1,25.62,""
server_1,22:25:30,22:26:00,31.52,50.48,""
server_1,22:25:40,22:26:10,35.26,68.43,""
server_1,22:25:50,22:26:20,31.27,80.0,Memory saturation suspected
server_1,22:26:00,22:26:30,35.76,69.03,""
server_1,22:26:10,22:26:40,43.98,65.77,""
server_1,22:26:20,22:26:50,60.57,68.58,""
server_1,22:26:30,22:27:00,64.95,57.66,""
server_1,22:26:40,22:27:10,50.93,61.27,""
server_1,22:26:50,22:27:20,48.85,42.44,""
server_1,22:27:00,22:27:30,46.44,56.13,""
server_1,22:27:10,22:27:40,47.25,38.39,""
server_1,22:27:20,22:27:50,37.03,43.72,""
server_1,22:27:30,22:28:00,29.61,45.87,""
server_1,22:27:40,22:28:10,36.58,56.8,""
server_1,22:27:50,22:28:20,37.97,53.13,""
server_1,22:28:00,22:28:30,42.86,48.19,""
server_1,22:28:10,22:28:40,45.47,39.23,""
server_1,22:28:20,22:28:50,52.27,45.94,""
server_1,22:28:30,22:29:00,54.88,42.78,""
server_1,22:28:40,22:29:10,51.69,52.45,""
server_1,22:28:50,22:29:20,45.8,51.4,""
server_1,22:29:00,22:29:30,41.8,49.27,""
server_1,22:29:10,22:29:40,40.43,45.35,""
server_1,22:29:20,22:29:50,34.73,60.25,""
server_1,22:29:30,22:30:00,36.83,64.69,""
server_1,22:29:40,22:30:10,40.55,68.15,""
server_1,22:29:50,22:30:20,52.63,57.6,""
server_1,22:30:00,22:30:30,64.53,61.28,""
server_1,22:30:10,22:30:40,67.01,57.75,""
server_1,22:30:20,22:30:50,71.97,61.54,""
server_1,22:30:30,22:31:00,61.74,58.83,""
server_1,22:30:40,22:31:10,60.22,61.49,""
server_1,22:30:50,22:31:20,54.14,51.48,""
server_1,22:31:00,22:31:30,60.0,56.42,""
server_1,22:31:10,22:31:40,57.17,54.49,""
server_1,22:31:20,22:31:50,52.71,53.81,""
server_1,22:31:30,22:32:00,40.84,40.49,""
server_1,22:31:40,22:32:10,41.68,40.8,""
server_1,22:31:50,22:32:20,42.53,47.78,""
server_1,22:32:00,22:32:30,47.8,68.15,""
server_1,22:32:10,22:32:40,41.21,71.69,""
server_1,22:32:20,22:32:50,47.6,74.16,""
server_1,22:32:30,22:33:00,36.83,76.02,""
server_1,22:32:40,22:33:10,35.04,76.01,""
server_1,22:32:50,22:33:20,22.72,76.13,""
server_1,22:33:00,22:33:30,31.93,62.78,""
server_1,22:33:10,22:33:40,40.0,50.14,""
server_1,22:33:20,22:33:50,52.01,48.78,""
server_1,22:33:30,22:34:00,46.1,49.81,""
server_1,22:33:40,22:34:10,43.6,52.18,""
server_1,22:33:50,22:34:20,32.58,41.41,""
server_1,22:34:00,22:34:30,29.87,46.06,""
server_1,22:34:10,22:34:40,27.3,59.73,""
server_1,22:34:20,22:34:50,18.89,80.96,Memory saturation suspected
server_1,22:34:30,22:35:00,36.35,64.94,""
server_1,22:34:40,22:35:10,48.41,64.91,""
server_1,22:34:50,22:35:20,59.69,45.69,""
server_1,22:35:00,22:35:30,42.38,55.86,""
server_1,22:35:10,22:35:40,24.97,51.38,""
server_1,22:35:20,22:35:50,21.37,62.45,""
server_1,22:35:30,22:36:00,26.62,60.82,""
server_1,22:35:40,22:36:10,33.15,52.86,""
server_1,22:35:50,22:36:20,35.19,49.21,""
server_1,22:36:00,22:36:30,42.06,56.24,""
server_1,22:36:10,22:36:40,55.64,63.34,""
server_1,22:36:20,22:36:50,69.45,55.78,""
server_1,22:36:30,22:37:00,59.62,54.44,""
server_1,22:36:40,22:37:10,57.8,44.96,""
server_1,22:36:50,22:37:20,52.29,51.76,""
server_1,22:37:00,22:37:30,63.61,38.67,""
server_1,22:37:10,22:37:40,54.88,45.4,""
server_1,22:37:20,22:37:50,53.92,44.01,""
server_1,22:37:30,22:38:00,56.7,57.52,""
server_1,22:37:40,22:38:10,53.0,57.87,""
server_1,22:37:50,22:38:20,41.08,60.62,""
server_1,22:38:00,22:38:30,36.68,53.89,""
server_1,22:38:10,22:38:40,33.04,54.98,""
server_1,22:38:20,22:38:50,39.37,60.93,""
server_1,22:38:30,22:39:00,42.33,62.52,""
server_1,22:38:40,22:39:10,50.71,59.18,""
server_1,22:38:50,22:39:20,54.31,55.54,""
server_1,22:39:00,22:39:30,48.1,50.71,""
server_1,22:39:10,22:39:40,48.7,53.08,""
server_1,22:39:20,22:39:50,53.86,46.17,""
server_1,22:39:30,22:40:00,52.79,56.92,""
server_1,22:39:40,22:40:10,49.07,53.72,""
server_1,22:39:50,22:40:20,33.14,61.01,""
server_1,22:40:00,22:40:30,39.0,57.25,""
server_1,22:40:10,22:40:40,42.48,55.83,""
server_1,22:40:20,22:40:50,50.53,47.19,""
server_1,22:40:30,22:41:00,39.01,49.64,""
server_1,22:40:40,22:41:10,32.91,59.01,""
server_1,22:40:50,22:41:20,33.57,59.72,""
server_1,22:41:00,22:41:30,40.49,47.79,""
server_1,22:41:10,22:41:40,42.93,39.78,""
server_1,22:41:20,22:41:50,35.0,45.65,""
server_1,22:41:30,22:42:00,39.75,51.5,""
server_1,22:41:40,22:42:10,51.69,46.78,""
server_1,22:41:50,22:42:20,55.6,40.42,""
server_1,22:42:00,22:42:30,50.56,45.91,""
server_1,22:42:10,22:42:40,44.92,54.8,""
server_1,22:42:20,22:42:50,57.34,56.37,""
server_1,22:42:30,22:43:00,62.85,54.8,""
server_1,22:42:40,22:43:10,69.11,50.01,""
server_1,22:42:50,22:43:20,61.79,51.63,""
server_1,22:43:00,22:43:30,61.74,52.92,""
server_1,22:43:10,22:43:40,51.95,60.73,""
server_1,22:43:20,22:43:50,64.66,51.28,""
server_1,22:43:30,22:44:00,69.82,39.87,""
server_1,22:43:40,22:44:10,70.67,34.36,""
server_1,22:43:50,22:44:20,60.56,46.01,""
server_1,22:44:00,22:44:30,45.97,61.81,""
server_1,22:44:10,22:44:40,41.46,59.08,""
server_1,22:44:20,22:44:50,37.96,51.53,""
server_1,22:44:30,22:45:00,43.62,38.9,""
server_1,22:44:40,22:45:10,46.34,45.5,""
server_1,22:44:50,22:45:20,42.6,42.9,""
server_1,22:45:00,22:45:30,37.9,41.71,""
server_1,22:45:10,22:45:40,38.12,37.86,""
server_1,22:45:20,22:45:50,45.29,36.87,""
server_1,22:45:30,22:46:00,55.7,47.65,""
server_1,22:45:40,22:46:10,65.38,55.16,""
server_1,22:45:50,22:46:20,60.13,65.65,""
server_1,22:46:00,22:46:30,65.02,68.08,""
server_1,22:46:10,22:46:40,50.45,65.56,""
server_1,22:46:20,22:46:50,58.4,55.38,""
server_1,22:46:30,22:47:00,47.88,51.18,""
server_1,22:46:40,22:47:10,49.96,43.48,""
server_1,22:46:50,22:47:20,48.81,51.54,""
server_1,22:47:00,22:47:30,46.84,50.06,""
server_1,22:47:10,22:47:40,47.67,50.06,""
server_1,22:47:20,22:47:50,50.53,51.85,""
server_1,22:47:30,22:48:00,40.72,50.42,""
server_1,22:47:40,22:48:10,40.63,52.35,""
server_1,22:47:50,22:48:20,40.75,54.84,""
server_1,22:48:00,22:48:30,48.79,52.57,""
server_1,22:48:10,22:48:40,62.24,56.93,""
server_1,22:48:20,22:48:50,55.89,49.49,""
server_1,22:48:30,22:49:00,55.7,43.51,""
server_1,22:48:40,22:49:10,37.66,32.92,""
server_1,22:48:50,22:49:20,46.4,34.44,""
server_1,22:49:00,22:49:30,56.04,39.55,""
server_1,22:49:10,22:49:40,63.1,46.6,""
server_1,22:49:20,22:49:50,54.65,62.78,""
server_1,22:49:30,22:50:00,56.11,60.43,""
server_1,22:49:40,22:50:10,55.75,73.42,""
server_1,22:49:50,22:50:20,62.94,62.49,""
server_1,22:50:00,22:50:30,64.69,57.1,""
server_1,22:50:10,22:50:40,69.44,45.06,""
server_1,22:50:20,22:50:50,69.87,35.77,""
server_1,22:50:30,22:51:00,70.94,54.41,""
server_1,22:50:40,22:51:10,62.71,55.96,""
server_1,22:50:50,22:51:20,50.61,59.67,""
server_1,22:51:00,22:51:30,47.67,57.26,""
server_1,22:51:10,22:51:40,48.68,52.5,""
server_1,22:51:20,22:51:50,61.7,63.07,""
server_1,22:51:30,22:52:00,56.44,61.9,""
server_1,22:51:40,22:52:10,53.37,59.26,""
server_1,22:51:50,22:52:20,35.65,56.47,""
server_1,22:52:00,22:52:30,33.39,55.27,""
server_1,22:52:10,22:52:40,33.37,63.42,""
server_1,22:52:20,22:52:50,44.1,54.81,""
server_1,22:52:30,22:53:00,44.53,45.15,""
server_1,22:52:40,22:53:10,51.51,36.72,""
server_1,22:52:50,22:53:20,50.0,33.82,""
server_10,20:53:00,20:53:30,62.31,62.47,""
server_10,20:53:10,20:53:40,49.25,67.58,""
server_10,20:53:20,20:53:50,45.23,57.69,""
server_10,20:53:30,20:54:00,44.8,58.06,""
server_10,20:53:40,20:54:10,49.55,49.36,""
server_10,20:53:50,20:54:20,54.9,57.31,""
server_10,20:54:00,20:54:30,44.45,60.14,""
server_10,20:54:10,20:54:40,47.43,70.28,""
server_10,20:54:20,20:54:50,39.06,76.07,""
server_10,20:54:30,20:55:00,52.52,64.02,""
server_10,20:54:40,20:55:10,59.32,60.01,""
server_10,20:54:50,20:55:20,66.17,51.38,""
server_10,20:55:00,20:55:30,56.12,56.32,""
server_10,20:55:10,20:55:40,48.55,61.98,""
server_10,20:55:20,20:55:50,49.97,60.15,""
server_10,20:55:30,20:56:00,54.78,58.17,""
server_10,20:55:40,20:56:10,61.44,43.48,""
server_10,20:55:50,20:56:20,63.05,53.37,""
server_10,20:56:00,20:56:30,66.67,50.32,""
server_10,20:56:10,20:56:40,61.41,66.39,""
server_10,20:56:20,20:56:50,52.14,54.67,""
server_10,20:56:30,20:57:00,43.01,59.05,""
server_10,20:56:40,20:57:10,47.15,50.33,""
server_10,20:56:50,20:57:20,57.84,59.95,""
server_10,20:57:00,20:57:30,57.21,62.54,""
server_10,20:57:10,20:57:40,62.82,73.91,""
server_10,20:57:20,20:57:50,52.8,65.34,""
server_10,20:57:30,20:58:00,68.57,49.17,""
server_10,20:57:40,20:58:10,63.99,30.2,""
server_10,20:57:50,20:58:20,56.46,34.36,""
server_10,20:58:00,20:58:30,43.86,45.22,""
server_10,20:58:10,20:58:40,37.7,55.34,""
server_10,20:58:20,20:58:50,44.51,50.2,""
server_10,20:58:30,20:59:00,55.67,45.02,""
server_10,20:58:40,20:59:10,58.83,42.5,""
server_10,20:58:50,20:59:20,70.17,38.95,""
server_10,20:59:00,20:59:30,68.81,47.45,""
server_10,20:59:10,20:59:40,74.71,51.3,""
server_10,20:59:20,20:59:50,63.99,52.61,""
server_10,20:59:30,21:00:00,56.94,43.25,""
server_10,20:59:40,21:00:10,57.34,33.48,""
server_10,20:59:50,21:00:20,60.67,39.48,""
server_10,21:00:00,21:00:30,58.71,44.65,""
server_10,21:00:10,21:00:40,53.53,56.04,""
server_10,21:00:20,21:00:50,44.76,63.47,""
server_10,21:00:30,21:01:00,41.99,65.11,""
server_10,21:00:40,21:01:10,48.31,64.6,""
server_10,21:00:50,21:01:20,61.24,50.86,""
server_10,21:01:00,21:01:30,63.43,52.32,""
server_10,21:01:10,21:01:40,43.11,61.09,""
server_10,21:01:20,21:01:50,41.68,67.17,""
server_10,21:01:30,21:02:00,47.58,71.43,""
server_10,21:01:40,21:02:10,60.0,56.69,""
server_10,21:01:50,21:02:20,52.57,49.78,""
server_10,21:02:00,21:02:30,45.23,51.6,""
server_10,21:02:10,21:02:40,39.25,57.27,""
server_10,21:02:20,21:02:50,45.17,66.88,""
server_10,21:02:30,21:03:00,54.61,55.15,""
server_10,21:02:40,21:03:10,59.33,46.94,""
server_10,21:02:50,21:03:20,59.69,28.53,""
server_10,21:03:00,21:03:30,56.29,26.93,""
server_10,21:03:10,21:03:40,54.7,26.24,""
server_10,21:03:20,21:03:50,51.81,36.2,""
server_10,21:03:30,21:04:00,43.52,53.42,""
server_10,21:03:40,21:04:10,50.26,64.02,""
server_10,21:03:50,21:04:20,58.67,65.25,""
server_10,21:04:00,21:04:30,70.42,52.62,""
server_10,21:04:10,21:04:40,74.68,54.04,""
server_10,21:04:20,21:04:50,63.25,53.96,""
server_10,21:04:30,21:05:00,61.9,49.8,""
server_10,21:04:40,21:05:10,45.28,45.09,""
server_10,21:04:50,21:05:20,43.67,42.9,""
server_10,21:05:00,21:05:30,42.25,51.8,""
server_10,21:05:10,21:05:40,48.81,50.99,""
server_10,21:05:20,21:05:50,54.13,55.24,""
server_10,21:05:30,21:06:00,42.07,55.67,""
server_10,21:05:40,21:06:10,42.4,56.04,""
server_10,21:05:50,21:06:20,36.3,52.06,""
server_10,21:06:00,21:06:30,45.33,53.68,""
server_10,21:06:10,21:06:40,52.45,57.49,""
server_10,21:06:20,21:06:50,63.15,63.64,""
server_10,21:06:30,21:07:00,54.08,62.45,""
server_10,21:06:40,21:07:10,48.98,58.75,""
server_10,21:06:50,21:07:20,51.49,67.48,""
server_10,21:07:00,21:07:30,69.62,73.61,""
server_10,21:07:10,21:07:40,74.37,63.7,""
server_10,21:07:20,21:07:50,66.91,51.34,""
server_10,21:07:30,21:08:00,57.26,43.57,""
server_10,21:07:40,21:08:10,53.33,55.31,""
server_10,21:07:50,21:08:20,52.94,60.13,""
server_10,21:08:00,21:08:30,52.14,62.11,""
server_10,21:08:10,21:08:40,51.93,62.52,""
server_10,21:08:20,21:08:50,45.86,53.76,""
server_10,21:08:30,21:09:00,38.69,53.73,""
server_10,21:08:40,21:09:10,33.72,45.19,""
server_10,21:08:50,21:09:20,47.72,45.31,""
server_10,21:09:00,21:09:30,54.65,43.55,""
server_10,21:09:10,21:09:40,71.3,46.98,""
server_10,21:09:20,21:09:50,69.18,58.0,""
server_10,21:09:30,21:10:00,73.91,48.22,""
server_10,21:09:40,21:10:10,59.58,57.57,""
server_10,21:09:50,21:10:20,57.66,54.64,""
server_10,21:10:00,21:10:30,51.85,57.54,""
server_10,21:10:10,21:10:40,49.3,48.85,""
server_10,21:10:20,21:10:50,46.46,51.81,""
server_10,21:10:30,21:11:00,49.53,48.23,""
server_10,21:10:40,21:11:10,65.46,36.38,""
server_10,21:10:50,21:11:20,74.45,24.5,""
server_10,21:11:00,21:11:30,75.0,35.17,""
server_10,21:11:10,21:11:40,68.72,44.34,""
server_10,21:11:20,21:11:50,57.98,60.21,""
server_10,21:11:30,21:12:00,48.51,65.5,""
server_10,21:11:40,21:12:10,47.1,75.84,""
server_10,21:11:50,21:12:20,55.37,72.25,""
server_10,21:12:00,21:12:30,75.0,62.97,""
server_10,21:12:10,21:12:40,76.33,59.99,""
server_10,21:12:20,21:12:50,62.36,58.47,""
server_10,21:12:30,21:13:00,45.41,55.6,""
server_10,21:12:40,21:13:10,37.66,51.74,""
server_10,21:12:50,21:13:20,43.28,44.18,""
server_10,21:13:00,21:13:30,62.81,59.7,""
server_10,21:13:10,21:13:40,69.04,62.93,""
server_10,21:13:20,21:13:50,58.37,72.57,""
server_10,21:13:30,21:14:00,43.54,62.96,""
server_10,21:13:40,21:14:10,40.9,60.48,""
server_10,21:13:50,21:14:20,49.54,50.11,""
server_10,21:14:00,21:14:30,43.23,42.81,""
server_10,21:14:10,21:14:40,36.66,38.24,""
server_10,21:14:20,21:14:50,44.01,44.95,""
server_10,21:14:30,21:15:00,43.66,55.47,""
server_10,21:14:40,21:15:10,46.64,54.5,""
server_10,21:14:50,21:15:20,50.13,50.67,""
server_10,21:15:00,21:15:30,51.25,40.87,""
server_10,21:15:10,21:15:40,57.45,40.93,""
server_10,21:15:20,21:15:50,51.56,54.8,""
server_10,21:15:30,21:16:00,56.18,61.34,""
server_10,21:15:40,21:16:10,51.81,66.15,""
server_10,21:15:50,21:16:20,45.05,62.12,""
server_10,21:16:00,21:16:30,43.15,59.04,""
server_10,21:16:10,21:16:40,53.45,69.32,""
server_10,21:16:20,21:16:50,52.17,56.34,""
server_10,21:16:30,21:17:00,45.82,52.62,""
server_10,21:16:40,21:17:10,37.35,46.66,""
server_10,21:16:50,21:17:20,36.92,47.42,""
server_10,21:17:00,21:17:30,43.02,50.05,""
server_10,21:17:10,21:17:40,43.51,58.53,""
server_10,21:17:20,21:17:50,46.96,64.65,""
server_10,21:17:30,21:18:00,49.19,65.27,""
server_10,21:17:40,21:18:10,57.3,63.82,""
server_10,21:17:50,21:18:20,69.52,67.42,""
server_10,21:18:00,21:18:30,68.93,69.99,""
server_10,21:18:10,21:18:40,55.63,56.41,""
server_10,21:18:20,21:18:50,49.44,53.21,""
server_10,21:18:30,21:19:00,51.85,55.88,""
server_10,21:18:40,21:19:10,61.35,51.59,""
server_10,21:18:50,21:19:20,57.5,60.17,""
server_10,21:19:00,21:19:30,55.04,63.93,""
server_10,21:19:10,21:19:40,52.58,74.36,""
server_10,21:19:20,21:19:50,46.2,66.9,""
server_10,21:19:30,21:20:00,44.07,52.12,""
server_10,21:19:40,21:20:10,24.71,60.7,""
server_10,21:19:50,21:20:20,28.89,54.31,""
server_10,21:20:00,21:20:30,33.9,50.54,""
server_10,21:20:10,21:20:40,55.5,27.2,""
server_10,21:20:20,21:20:50,52.37,23.46,""
server_10,21:20:30,21:21:00,53.6,38.87,""
server_10,21:20:40,21:21:10,46.63,48.43,""
server_10,21:20:50,21:21:20,46.95,59.84,""
server_10,21:21:00,21:21:30,48.47,64.6,""
server_10,21:21:10,21:21:40,49.19,78.21,Memory saturation suspected
server_10,21:21:20,21:21:50,69.4,58.81,""
server_10,21:21:30,21:22:00,80.29,62.97,""
server_10,21:21:40,21:22:10,89.53,47.11,CPU spike suspected
server_10,21:21:50,21:22:20,78.22,64.62,""
server_10,21:22:00,21:22:30,57.25,46.05,""
server_10,21:22:10,21:22:40,41.59,42.67,""
server_10,21:22:20,21:22:50,47.51,50.37,""
server_10,21:22:30,21:23:00,41.56,55.39,""
server_10,21:22:40,21:23:10,57.6,61.0,""
server_10,21:22:50,21:23:20,44.63,47.02,""
server_10,21:23:00,21:23:30,60.74,47.67,""
server_10,21:23:10,21:23:40,43.41,47.92,""
server_10,21:23:20,21:23:50,45.24,56.81,""
server_10,21:23:30,21:24:00,37.49,57.51,""
server_10,21:23:40,21:24:10,54.24,67.49,""
server_10,21:23:50,21:24:20,62.42,57.24,""
server_10,21:24:00,21:24:30,75.53,53.08,""
server_10,21:24:10,21:24:40,74.79,53.45,""
server_10,21:24:20,21:24:50,67.64,57.68,""
server_10,21:24:30,21:25:00,67.36,69.43,""
server_10,21:24:40,21:25:10,68.18,66.12,""
server_10,21:24:50,21:25:20,67.36,65.74,""
server_10,21:25:00,21:25:30,60.4,48.43,""
server_10,21:25:10,21:25:40,45.87,52.2,""
server_10,21:25:20,21:25:50,41.02,56.7,""
server_10,21:25:30,21:26:00,31.38,70.52,""
server_10,21:25:40,21:26:10,44.58,67.67,""
server_10,21:25:50,21:26:20,60.62,74.49,""
server_10,21:26:00,21:26:30,70.27,72.36,""
server_10,21:26:10,21:26:40,57.78,58.71,""
server_10,21:26:20,21:26:50,53.47,48.92,""
server_10,21:26:30,21:27:00,42.77,46.4,""
server_10,21:26:40,21:27:10,54.77,44.42,""
server_10,21:26:50,21:27:20,44.72,39.32,""
server_10,21:27:00,21:27:30,44.04,44.26,""
server_10,21:27:10,21:27:40,42.2,56.14,""
server_10,21:27:20,21:27:50,46.77,58.72,""
server_10,21:27:30,21:28:00,46.18,58.72,""
server_10,21:27:40,21:28:10,43.44,70.86,""
server_10,21:27:50,21:28:20,35.13,82.73,Memory saturation suspected
server_10,21:28:00,21:28:30,59.17,78.74,Memory saturation suspected
server_10,21:28:10,21:28:40,57.23,63.72,""
server_10,21:28:20,21:28:50,67.61,54.29,""
server_10,21:28:30,21:29:00,56.59,53.54,""
server_10,21:28:40,21:29:10,60.35,59.92,""
server_10,21:28:50,21:29:20,73.7,58.66,""
server_10,21:29:00,21:29:30,69.81,60.08,""
server_10,21:29:10,21:29:40,61.55,54.13,""
server_10,21:29:20,21:29:50,41.53,52.54,""
server_10,21:29:30,21:30:00,37.53,49.53,""
server_10,21:29:40,21:30:10,49.75,44.6,""
server_10,21:29:50,21:30:20,47.18,48.8,""
server_10,21:30:00,21:30:30,54.17,42.11,""
server_10,21:30:10,21:30:40,53.12,53.28,""
server_10,21:30:20,21:30:50,74.33,66.04,""
server_10,21:30:30,21:31:00,65.87,83.26,Memory saturation suspected
server_10,21:30:40,21:31:10,46.82,89.77,Memory saturation suspected
server_10,21:30:50,21:31:20,25.61,70.24,""
server_10,21:31:00,21:31:30,26.5,57.75,""
server_10,21:31:10,21:31:40,40.36,49.06,""
server_10,21:31:20,21:31:50,49.89,59.63,""
server_10,21:31:30,21:32:00,58.05,54.43,""
server_10,21:31:40,21:32:10,60.01,58.91,""
server_10,21:31:50,21:32:20,52.71,54.15,""
server_10,21:32:00,21:32:30,47.21,59.06,""
server_10,21:32:10,21:32:40,47.8,56.34,""
server_10,21:32:20,21:32:50,53.81,57.34,""
server_10,21:32:30,21:33:00,70.09,71.81,""
server_10,21:32:40,21:33:10,57.37,73.55,""
server_10,21:32:50,21:33:20,54.71,70.83,""
server_10,21:33:00,21:33:30,32.59,50.13,""
server_10,21:33:10,21:33:40,37.92,39.96,""
server_10,21:33:20,21:33:50,42.72,44.16,""
server_10,21:33:30,21:34:00,54.09,57.35,""
server_10,21:33:40,21:34:10,63.5,50.13,""
server_10,21:33:50,21:34:20,62.79,49.34,""
server_10,21:34:00,21:34:30,60.35,46.58,""
server_10,21:34:10,21:34:40,58.93,53.53,""
server_10,21:34:20,21:34:50,54.5,47.21,""
server_10,21:34:30,21:35:00,59.95,43.93,""
server_10,21:34:40,21:35:10,58.72,38.3,""
server_10,21:34:50,21:35:20,61.9,43.23,""
server_10,21:35:00,21:35:30,45.94,48.95,""
server_10,21:35:10,21:35:40,34.36,58.3,""
server_10,21:35:20,21:35:50,27.78,63.46,""
server_10,21:35:30,21:36:00,45.75,65.78,""
server_10,21:35:40,21:36:10,62.08,71.93,""
server_10,21:35:50,21:36:20,77.36,61.27,""
server_10,21:36:00,21:36:30,76.95,62.82,""
server_10,21:36:10,21:36:40,75.23,60.46,""
server_10,21:36:20,21:36:50,76.5,63.54,""
server_10,21:36:30,21:37:00,70.35,55.9,""
server_10,21:36:40,21:37:10,58.17,57.12,""
server_10,21:36:50,21:37:20,42.3,55.57,""
server_10,21:37:00,21:37:30,39.25,55.27,""
server_10,21:37:10,21:37:40,45.19,42.23,""
server_10,21:37:20,21:37:50,55.52,38.71,""
server_10,21:37:30,21:38:00,50.35,30.7,""
server_10,21:37:40,21:38:10,44.4,30.18,""
server_10,21:37:50,21:38:20,36.27,36.73,""
server_10,21:38:00,21:38:30,45.05,48.55,""
server_10,21:38:10,21:38:40,56.66,62.84,""
server_10,21:38:20,21:38:50,53.0,54.7,""
server_10,21:38:30,21:39:00,45.81,43.36,""
server_10,21:38:40,21:39:10,39.56,38.09,""
server_10,21:38:50,21:39:20,47.07,46.45,""
server_10,21:39:00,21:39:30,49.76,54.07,""
server_10,21:39:10,21:39:40,59.61,61.92,""
server_10,21:39:20,21:39:50,55.14,67.89,""
server_10,21:39:30,21:40:00,45.07,71.77,""
server_10,21:39:40,21:40:10,39.17,66.14,""
server_10,21:39:50,21:40:20,47.07,48.53,""
server_10,21:40:00,21:40:30,57.42,48.73,""
server_10,21:40:10,21:40:40,55.37,45.67,""
server_10,21:40:20,21:40:50,50.07,53.53,""
server_10,21:40:30,21:41:00,51.53,50.73,""
server_10,21:40:40,21:41:10,57.04,40.55,""
server_10,21:40:50,21:41:20,61.19,45.71,""
server_10,21:41:00,21:41:30,71.15,42.61,""
server_10,21:41:10,21:41:40,63.13,50.76,""
server_10,21:41:20,21:41:50,65.51,52.31,""
server_10,21:41:30,21:42:00,61.37,60.29,""
server_10,21:41:40,21:42:10,58.42,66.64,""
server_10,21:41:50,21:42:20,46.51,67.49,""
server_10,21:42:00,21:42:30,39.45,58.75,""
server_10,21:42:10,21:42:40,51.39,60.1,""
server_10,21:42:20,21:42:50,62.56,50.09,""
server_10,21:42:30,21:43:00,55.69,47.42,""
server_10,21:42:40,21:43:10,61.34,28.86,""
server_10,21:42:50,21:43:20,59.51,36.32,""
server_10,21:43:00,21:43:30,67.89,45.48,""
server_10,21:43:10,21:43:40,49.67,64.33,""
server_10,21:43:20,21:43:50,55.84,70.24,""
server_10,21:43:30,21:44:00,65.01,60.64,""
server_10,21:43:40,21:44:10,76.11,61.07,""
server_10,21:43:50,21:44:20,68.06,55.51,""
server_10,21:44:00,21:44:30,53.42,71.58,""
server_10,21:44:10,21:44:40,48.47,54.54,""
server_10,21:44:20,21:44:50,49.82,52.58,""
server_10,21:44:30,21:45:00,49.06,46.82,""
server_10,21:44:40,21:45:10,57.44,65.84,""
server_10,21:44:50,21:45:20,53.3,66.16,""
server_10,21:45:00,21:45:30,66.04,53.34,""
server_10,21:45:10,21:45:40,51.37,37.35,""
server_10,21:45:20,21:45:50,48.84,35.69,""
server_10,21:45:30,21:46:00,45.93,44.47,""
server_10,21:45:40,21:46:10,50.99,61.49,""
server_10,21:45:50,21:46:20,47.85,62.43,""
server_10,21:46:00,21:46:30,43.55,63.89,""
server_10,21:46:10,21:46:40,50.23,58.77,""
server_10,21:46:20,21:46:50,60.53,59.25,""
server_10,21:46:30,21:47:00,51.45,60.16,""
server_10,21:46:40,21:47:10,54.44,46.79,""
server_10,21:46:50,21:47:20,56.13,52.85,""
server_10,21:47:00,21:47:30,72.26,43.22,""
server_10,21:47:10,21:47:40,56.28,43.52,""
server_10,21:47:20,21:47:50,54.01,39.88,""
server_10,21:47:30,21:48:00,48.12,47.92,""
server_10,21:47:40,21:48:10,60.82,62.8,""
server_10,21:47:50,21:48:20,55.32,57.06,""
server_10,21:48:00,21:48:30,59.32,50.27,""
server_10,21:48:10,21:48:40,50.96,53.42,""
server_10,21:48:20,21:48:50,53.54,57.95,""
server_10,21:48:30,21:49:00,44.23,71.46,""
server_10,21:48:40,21:49:10,48.35,54.44,""
server_10,21:48:50,21:49:20,53.58,45.07,""
server_10,21:49:00,21:49:30,57.46,36.23,""
server_10,21:49:10,21:49:40,57.82,36.96,""
server_10,21:49:20,21:49:50,59.5,45.31,""
server_10,21:49:30,21:50:00,67.83,45.87,""
