server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_1,22:02:00,22:02:30,9003.36,7004.57,Network flood + Disk thrash suspected
server_1,22:02:10,22:02:40,9003.36,1544.67,Possible DDoS
server_1,22:02:20,22:02:50,9003.36,6350.85,Network flood + Disk thrash suspected
server_1,22:02:30,22:03:00,2333.16,6350.85,Disk thrash suspected
server_1,22:02:40,22:03:10,2333.16,6350.85,Disk thrash suspected
server_1,22:02:50,22:03:20,13268.24,155.58,Possible DDoS
server_1,22:03:00,22:03:30,13268.24,155.58,Possible DDoS
server_1,22:03:10,22:03:40,13268.24,3568.99,Possible DDoS
server_1,22:03:20,22:03:50,830.9,3568.99,""
server_1,22:03:30,22:04:00,3204.07,3568.99,""
server_1,22:03:40,22:04:10,3204.07,5130.37,Disk thrash suspected
server_1,22:03:50,22:04:20,3204.07,5130.37,Disk thrash suspected
server_1,22:04:00,22:04:30,672.83,8748.19,Disk thrash suspected
server_1,22:04:10,22:04:40,887.36,8748.19,Disk thrash suspected
server_1,22:04:20,22:04:50,887.36,8748.19,Disk thrash suspected
server_1,22:04:30,22:05:00,900.36,3965.7,Disk thrash suspected
server_1,22:04:40,22:05:10,956.9,3965.7,Disk thrash suspected
server_1,22:04:50,22:05:20,1579.85,1854.35,""
server_1,22:05:00,22:05:30,1579.85,1854.35,""
server_1,22:05:10,22:05:40,1579.85,1854.35,""
server_1,22:05:20,22:05:50,987.89,127.63,""
server_1,22:05:30,22:06:00,987.89,70.22,""
server_1,22:05:40,22:06:10,1001.33,4851.86,Disk thrash suspected
server_1,22:05:50,22:06:20,6774.29,4851.86,Network flood + Disk thrash suspected
server_1,22:06:00,22:06:30,16882.73,4851.86,Network flood + Disk thrash suspected
server_1,22:06:10,22:06:40,16882.73,162.08,Possible DDoS
server_1,22:06:20,22:06:50,16882.73,1907.33,Possible DDoS
server_1,22:06:30,22:07:00,1912.91,1907.33,""
server_1,22:06:40,22:07:10,1912.91,8041.45,Disk thrash suspected
server_1,22:06:50,22:07:20,388.17,9744.31,Disk thrash suspected
server_1,22:07:00,22:07:30,413.92,9744.31,Disk thrash suspected
server_1,22:07:10,22:07:40,2749.64,9744.31,Disk thrash suspected
server_1,22:07:20,22:07:50,2749.64,4849.82,Disk thrash suspected
server_1,22:07:30,22:08:00,2749.64,4849.82,Disk thrash suspected
server_1,22:07:40,22:08:10,4460.14,1809.41,Possible DDoS
server_1,22:07:50,22:08:20,4460.14,6463.32,Network flood + Disk thrash suspected
server_1,22:08:00,22:08:30,4460.14,6463.32,Network flood + Disk thrash suspected
server_1,22:08:10,22:08:40,6990.02,6463.32,Network flood + Disk thrash suspected
server_1,22:08:20,22:08:50,13116.88,3909.06,Network flood + Disk thrash suspected
server_1,22:08:30,22:09:00,13116.88,170.3,Possible DDoS
server_1,22:08:40,22:09:10,13116.88,170.3,Possible DDoS
server_1,22:08:50,22:09:20,11246.18,515.98,Possible DDoS
server_1,22:09:00,22:09:30,11246.18,515.98,Possible DDoS
server_1,22:09:10,22:09:40,2475.79,515.98,""
server_1,22:09:20,22:09:50,16782.32,91.02,Possible DDoS
server_1,22:09:30,22:10:00,16782.32,7772.06,Network flood + Disk thrash suspected
server_1,22:09:40,22:10:10,16782.32,8153.57,Network flood + Disk thrash suspected
server_1,22:09:50,22:10:20,4962.11,8153.57,Network flood + Disk thrash suspected
server_1,22:10:00,22:10:30,4962.11,8153.57,Network flood + Disk thrash suspected
server_1,22:10:10,22:10:40,3114.46,1446.1,""
server_1,22:10:20,22:10:50,3114.46,1446.1,""
server_1,22:10:30,22:11:00,2799.3,6859.95,Disk thrash suspected
server_1,22:10:40,22:11:10,1001.84,6859.95,Disk thrash suspected
server_1,22:10:50,22:11:20,1395.15,6859.95,Disk thrash suspected
server_1,22:11:00,22:11:30,15613.18,5237.02,Network flood + Disk thrash suspected
server_1,22:11:10,22:11:40,15613.18,5237.02,Network flood + Disk thrash suspected
server_1,22:11:20,22:11:50,19770.29,129.22,Possible DDoS
server_1,22:11:30,22:12:00,19770.29,147.66,Possible DDoS
server_1,22:11:40,22:12:10,19770.29,147.66,Possible DDoS
server_1,22:11:50,22:12:20,938.52,147.66,""
server_1,22:12:00,22:12:30,1889.83,726.81,""
server_1,22:12:10,22:12:40,1889.83,726.81,""
server_1,22:12:20,22:12:50,1889.83,726.81,""
server_1,22:12:30,22:13:00,897.46,109.24,""
server_1,22:12:40,22:13:10,3339.73,988.41,""
server_1,22:12:50,22:13:20,3339.73,988.41,""
server_1,22:13:00,22:13:30,3339.73,1795.57,""
server_1,22:13:10,22:13:40,2510.13,1795.57,""
server_1,22:13:20,22:13:50,2510.13,1795.57,""
server_1,22:13:30,22:14:00,684.42,7794.64,Disk thrash suspected
server_1,22:13:40,22:14:10,598.96,7794.64,Disk thrash suspected
server_1,22:13:50,22:14:20,939.2,7858.29,Disk thrash suspected
server_1,22:14:00,22:14:30,12890.33,7858.29,Network flood + Disk thrash suspected
server_1,22:14:10,22:14:40,12890.33,7858.29,Network flood + Disk thrash suspected
server_1,22:14:20,22:14:50,12890.33,8631.03,Network flood + Disk thrash suspected
server_1,22:14:30,22:15:00,4473.16,8631.03,Network flood + Disk thrash suspected
server_1,22:14:40,22:15:10,14371.2,8631.03,Network flood + Disk thrash suspected
server_1,22:14:50,22:15:20,14371.2,75.04,Possible DDoS
server_1,22:15:00,22:15:30,14371.2,1236.64,Possible DDoS
server_1,22:15:10,22:15:40,2735.68,3018.72,""
server_1,22:15:20,22:15:50,5137.39,3018.72,Possible DDoS
server_1,22:15:30,22:16:00,7846.7,3018.72,Possible DDoS
server_1,22:15:40,22:16:10,7846.7,7412.74,Network flood + Disk thrash suspected
server_1,22:15:50,22:16:20,7846.7,7412.74,Network flood + Disk thrash suspected
server_1,22:16:00,22:16:30,844.48,7412.74,Disk thrash suspected
server_1,22:16:10,22:16:40,4669.77,6720.6,Network flood + Disk thrash suspected
server_1,22:16:20,22:16:50,4669.77,6720.6,Network flood + Disk thrash suspected
server_1,22:16:30,22:17:00,4669.77,1279.25,Possible DDoS
server_1,22:16:40,22:17:10,866.06,133.92,""
server_1,22:16:50,22:17:20,1007.45,133.92,""
server_1,22:17:00,22:17:30,1007.45,133.92,""
server_1,22:17:10,22:17:40,1011.74,127.9,""
server_1,22:17:20,22:17:50,1011.74,127.9,""
server_1,22:17:30,22:18:00,1011.74,127.9,""
server_1,22:17:40,22:18:10,935.32,7503.95,Disk thrash suspected
server_1,22:17:50,22:18:20,15203.82,7503.95,Network flood + Disk thrash suspected
server_1,22:18:00,22:18:30,15203.82,7503.95,Network flood + Disk thrash suspected
server_1,22:18:10,22:18:40,15203.82,160.71,Possible DDoS
server_1,22:18:20,22:18:50,3516.29,593.99,""
server_1,22:18:30,22:19:00,3516.29,593.99,""
server_1,22:18:40,22:19:10,3516.29,1876.37,""
server_1,22:18:50,22:19:20,1501.24,1876.37,""
server_1,22:19:00,22:19:30,2105.16,1876.37,""
server_1,22:19:10,22:19:40,2105.16,528.78,""
server_1,22:19:20,22:19:50,2105.16,5740.38,Disk thrash suspected
server_1,22:19:30,22:20:00,875.68,5740.38,Disk thrash suspected
server_1,22:19:40,22:20:10,582.95,5740.38,Disk thrash suspected
server_1,22:19:50,22:20:20,3452.65,993.12,""
server_1,22:20:00,22:20:30,3452.65,993.12,""
server_1,22:20:10,22:20:40,3452.65,9124.72,Disk thrash suspected
server_1,22:20:20,22:20:50,11582.63,9124.72,Network flood + Disk thrash suspected
server_1,22:20:30,22:21:00,11582.63,9124.72,Network flood + Disk thrash suspected
server_1,22:20:40,22:21:10,11582.63,6645.06,Network flood + Disk thrash suspected
server_1,22:20:50,22:21:20,4700.0,6645.06,Network flood + Disk thrash suspected
server_1,22:21:00,22:21:30,4700.0,7558.3,Network flood + Disk thrash suspected
server_1,22:21:10,22:21:40,12570.55,7558.3,Network flood + Disk thrash suspected
server_1,22:21:20,22:21:50,13776.57,7558.3,Network flood + Disk thrash suspected
server_1,22:21:30,22:22:00,14908.14,176.13,Possible DDoS
server_1,22:21:40,22:22:10,14908.14,176.13,Possible DDoS
server_1,22:21:50,22:22:20,14908.14,1538.99,Possible DDoS
server_1,22:22:00,22:22:30,2503.28,1538.99,""
server_1,22:22:10,22:22:40,2503.28,1538.99,""
server_1,22:22:20,22:22:50,4843.01,1014.58,Possible DDoS
server_1,22:22:30,22:23:00,4843.01,1014.58,Possible DDoS
server_1,22:22:40,22:23:10,4843.01,778.15,Possible DDoS
server_1,22:22:50,22:23:20,14728.39,778.15,Possible DDoS
server_1,22:23:00,22:23:30,14728.39,778.15,Possible DDoS
server_1,22:23:10,22:23:40,14728.39,187.79,Possible DDoS
server_1,22:23:20,22:23:50,12703.97,186.83,Possible DDoS
server_1,22:23:30,22:24:00,12703.97,186.83,Possible DDoS
server_1,22:23:40,22:24:10,6100.24,4097.68,Network flood + Disk thrash suspected
server_1,22:23:50,22:24:20,913.2,4097.68,Disk thrash suspected
server_1,22:24:00,22:24:30,913.2,4097.68,Disk thrash suspected
server_1,22:24:10,22:24:40,971.98,6370.49,Disk thrash suspected
server_1,22:24:20,22:24:50,13537.05,6370.49,Network flood + Disk thrash suspected
server_1,22:24:30,22:25:00,13537.05,6370.49,Network flood + Disk thrash suspected
server_1,22:24:40,22:25:10,13537.05,6293.6,Network flood + Disk thrash suspected
server_1,22:24:50,22:25:20,2476.18,6293.6,Disk thrash suspected
server_1,22:25:00,22:25:30,2476.18,990.06,""
server_1,22:25:10,22:25:40,1455.46,990.06,""
server_1,22:25:20,22:25:50,856.15,7176.45,Disk thrash suspected
server_1,22:25:30,22:26:00,485.78,7176.45,Disk thrash suspected
server_1,22:25:40,22:26:10,657.01,7176.45,Disk thrash suspected
server_1,22:25:50,22:26:20,657.01,9615.29,Disk thrash suspected
server_1,22:26:00,22:26:30,925.27,9615.29,Disk thrash suspected
server_1,22:26:10,22:26:40,925.27,9615.29,Disk thrash suspected
server_1,22:26:20,22:26:50,925.27,130.09,""
server_1,22:26:30,22:27:00,933.84,130.09,""
server_1,22:26:40,22:27:10,933.84,130.09,""
server_1,22:26:50,22:27:20,944.2,103.41,""
server_1,22:27:00,22:27:30,4563.21,770.72,Possible DDoS
server_1,22:27:10,22:27:40,4563.21,4332.03,Network flood + Disk thrash suspected
server_1,22:27:20,22:27:50,4563.21,4332.03,Network flood + Disk thrash suspected
server_1,22:27:30,22:28:00,438.19,4332.03,Disk thrash suspected
server_1,22:27:40,22:28:10,1415.76,3367.15,""
server_1,22:27:50,22:28:20,1415.76,3367.15,""
server_1,22:28:00,22:28:30,1415.76,3493.1,""
server_1,22:28:10,22:28:40,816.12,3493.1,""
server_1,22:28:20,22:28:50,18166.45,3493.1,Possible DDoS
server_1,22:28:30,22:29:00,18166.45,5351.89,Network flood + Disk thrash suspected
server_1,22:28:40,22:29:10,18166.45,5351.89,Network flood + Disk thrash suspected
server_1,22:28:50,22:29:20,11742.79,5753.3,Network flood + Disk thrash suspected
server_1,22:29:00,22:29:30,5405.32,7138.54,Network flood + Disk thrash suspected
server_1,22:29:10,22:29:40,3751.41,7138.54,Disk thrash suspected
server_1,22:29:20,22:29:50,3751.41,7138.54,Disk thrash suspected
server_1,22:29:30,22:30:00,3751.41,690.6,""
server_1,22:29:40,22:30:10,776.57,78.58,""
server_1,22:29:50,22:30:20,9479.81,1476.51,Possible DDoS
server_1,22:30:00,22:30:30,9479.81,1476.51,Possible DDoS
server_1,22:30:10,22:30:40,11027.19,1476.51,Possible DDoS
server_1,22:30:20,22:30:50,15952.14,191.58,Possible DDoS
server_1,22:30:30,22:31:00,15952.14,191.58,Possible DDoS
server_1,22:30:40,22:31:10,15952.14,128.74,Possible DDoS
server_1,22:30:50,22:31:20,6355.0,165.0,Possible DDoS
server_1,22:31:00,22:31:30,6355.0,203.22,Possible DDoS
server_1,22:31:10,22:31:40,6355.0,203.22,Possible DDoS
server_1,22:31:20,22:31:50,5153.02,203.22,Possible DDoS
server_1,22:31:30,22:32:00,5153.02,6661.02,Network flood + Disk thrash suspected
server_1,22:31:40,22:32:10,5153.02,6661.02,Network flood + Disk thrash suspected
server_1,22:31:50,22:32:20,735.18,6661.02,Disk thrash suspected
server_1,22:32:00,22:32:30,950.48,154.6,""
server_1,22:32:10,22:32:40,950.48,154.6,""
server_1,22:32:20,22:32:50,4830.2,1499.26,Possible DDoS
server_1,22:32:30,22:33:00,4830.2,1499.26,Possible DDoS
server_1,22:32:40,22:33:10,4830.2,1499.26,Possible DDoS
server_1,22:32:50,22:33:20,531.36,88.68,""
server_1,22:33:00,22:33:30,3497.67,1811.66,""
server_1,22:33:10,22:33:40,13134.46,4218.11,Network flood + Disk thrash suspected
server_1,22:33:20,22:33:50,13134.46,4218.11,Network flood + Disk thrash suspected
server_1,22:33:30,22:34:00,13134.46,4218.11,Network flood + Disk thrash suspected
server_1,22:33:40,22:34:10,4117.51,694.87,""
server_1,22:33:50,22:34:20,4117.51,8887.77,Disk thrash suspected
server_1,22:34:00,22:34:30,4117.51,8887.77,Disk thrash suspected
server_1,22:34:10,22:34:40,653.35,8887.77,Disk thrash suspected
server_1,22:34:20,22:34:50,653.35,113.76,""
server_1,22:34:30,22:35:00,868.31,3887.37,Disk thrash suspected
server_1,22:34:40,22:35:10,868.31,3887.37,Disk thrash suspected
server_1,22:34:50,22:35:20,2273.63,3887.37,Disk thrash suspected
server_1,22:35:00,22:35:30,2273.63,1269.42,""
server_1,22:35:10,22:35:40,2273.63,1269.42,""
server_1,22:35:20,22:35:50,335.61,8746.13,Disk thrash suspected
server_1,22:35:30,22:36:00,373.09,8746.13,Disk thrash suspected
server_1,22:35:40,22:36:10,438.88,8746.13,Disk thrash suspected
server_1,22:35:50,22:36:20,438.88,8636.04,Disk thrash suspected
server_1,22:36:00,22:36:30,516.48,8636.04,Disk thrash suspected
server_1,22:36:10,22:36:40,15413.34,8636.04,Network flood + Disk thrash suspected
server_1,22:36:20,22:36:50,15413.34,1928.42,Possible DDoS
server_1,22:36:30,22:37:00,15413.34,1928.42,Possible DDoS
server_1,22:36:40,22:37:10,3564.69,1928.42,""
server_1,22:36:50,22:37:20,3062.81,996.02,""
server_1,22:37:00,22:37:30,3062.81,996.02,""
server_1,22:37:10,22:37:40,915.84,65.89,""
server_1,22:37:20,22:37:50,5419.79,6352.34,Network flood + Disk thrash suspected
server_1,22:37:30,22:38:00,5419.79,6352.34,Network flood + Disk thrash suspected
server_1,22:37:40,22:38:10,5419.79,8270.9,Network flood + Disk thrash suspected
server_1,22:37:50,22:38:20,724.92,8270.9,Disk thrash suspected
server_1,22:38:00,22:38:30,18932.68,8270.9,Network flood + Disk thrash suspected
server_1,22:38:10,22:38:40,18932.68,163.19,Possible DDoS
server_1,22:38:20,22:38:50,18932.68,776.84,Possible DDoS
server_1,22:38:30,22:39:00,5572.35,776.84,Possible DDoS
server_1,22:38:40,22:39:10,5572.35,1413.15,Possible DDoS
server_1,22:38:50,22:39:20,14501.43,1413.15,Possible DDoS
server_1,22:39:00,22:39:30,14501.43,1413.15,Possible DDoS
server_1,22:39:10,22:39:40,14501.43,6020.19,Network flood + Disk thrash suspected
server_1,22:39:20,22:39:50,14359.89,6020.19,Network flood + Disk thrash suspected
server_1,22:39:30,22:40:00,14359.89,6020.19,Network flood + Disk thrash suspected
server_1,22:39:40,22:40:10,14359.89,1777.35,Possible DDoS
server_1,22:39:50,22:40:20,9334.46,1777.35,Possible DDoS
server_1,22:40:00,22:40:30,16511.8,1777.35,Possible DDoS
server_1,22:40:10,22:40:40,16511.8,9392.98,Network flood + Disk thrash suspected
server_1,22:40:20,22:40:50,16511.8,9392.98,Network flood + Disk thrash suspected
server_1,22:40:30,22:41:00,3931.31,9392.98,Disk thrash suspected
server_1,22:40:40,22:41:10,358.39,6206.69,Disk thrash suspected
server_1,22:40:50,22:41:20,1700.21,6206.69,Disk thrash suspected
server_1,22:41:00,22:41:30,7221.55,6206.69,Network flood + Disk thrash suspected
server_1,22:41:10,22:41:40,7221.55,4226.66,Network flood + Disk thrash suspected
server_1,22:41:20,22:41:50,7221.55,4226.66,Network flood + Disk thrash suspected
server_1,22:41:30,22:42:00,12971.41,4226.66,Network flood + Disk thrash suspected
server_1,22:41:40,22:42:10,12971.41,1210.74,Possible DDoS
server_1,22:41:50,22:42:20,12971.41,5504.6,Network flood + Disk thrash suspected
server_1,22:42:00,22:42:30,1021.62,5504.6,Disk thrash suspected
server_1,22:42:10,22:42:40,859.46,5504.6,Disk thrash suspected
server_1,22:42:20,22:42:50,859.46,61.46,""
server_1,22:42:30,22:43:00,993.34,61.46,""
server_1,22:42:40,22:43:10,1333.03,1599.16,""
server_1,22:42:50,22:43:20,3208.3,1956.71,""
server_1,22:43:00,22:43:30,3208.3,1956.71,""
server_1,22:43:10,22:43:40,3208.3,1956.71,""
server_1,22:43:20,22:43:50,7362.11,119.51,Possible DDoS
server_1,22:43:30,22:44:00,7362.11,1409.1,Possible DDoS
server_1,22:43:40,22:44:10,7362.11,1910.97,Possible DDoS
server_1,22:43:50,22:44:20,4137.75,1910.97,""
server_1,22:44:00,22:44:30,2231.86,1910.97,""
server_1,22:44:10,22:44:40,934.67,131.09,""
server_1,22:44:20,22:44:50,416.72,7996.0,Disk thrash suspected
server_1,22:44:30,22:45:00,18942.91,7996.0,Network flood + Disk thrash suspected
server_1,22:44:40,22:45:10,18942.91,7996.0,Network flood + Disk thrash suspected
server_1,22:44:50,22:45:20,18942.91,6731.24,Network flood + Disk thrash suspected
server_1,22:45:00,22:45:30,2091.23,1386.5,""
server_1,22:45:10,22:45:40,501.87,107.07,""
server_1,22:45:20,22:45:50,821.26,107.07,""
server_1,22:45:30,22:46:00,995.86,154.76,""
server_1,22:45:40,22:46:10,995.86,154.76,""
server_1,22:45:50,22:46:20,3673.26,1745.98,""
server_1,22:46:00,22:46:30,18989.56,1745.98,Possible DDoS
server_1,22:46:10,22:46:40,18989.56,1745.98,Possible DDoS
server_1,22:46:20,22:46:50,18989.56,151.1,Possible DDoS
server_1,22:46:30,22:47:00,853.74,163.01,""
server_1,22:46:40,22:47:10,853.74,163.01,""
server_1,22:46:50,22:47:20,13015.57,991.26,Possible DDoS
server_1,22:47:00,22:47:30,13015.57,5673.36,Network flood + Disk thrash suspected
server_1,22:47:10,22:47:40,13015.57,5673.36,Network flood + Disk thrash suspected
server_1,22:47:20,22:47:50,17809.98,5673.36,Network flood + Disk thrash suspected
server_1,22:47:30,22:48:00,17809.98,141.84,Possible DDoS
server_1,22:47:40,22:48:10,17809.98,141.84,Possible DDoS
server_1,22:47:50,22:48:20,975.74,170.44,""
server_1,22:48:00,22:48:30,975.74,170.44,""
server_1,22:48:10,22:48:40,6873.25,171.06,Possible DDoS
server_1,22:48:20,22:48:50,19443.35,171.06,Possible DDoS
server_1,22:48:30,22:49:00,19443.35,8347.29,Network flood + Disk thrash suspected
server_1,22:48:40,22:49:10,19443.35,8347.29,Network flood + Disk thrash suspected
server_1,22:48:50,22:49:20,764.72,8347.29,Disk thrash suspected
server_1,22:49:00,22:49:30,770.31,111.02,""
server_1,22:49:10,22:49:40,770.31,133.52,""
server_1,22:49:20,22:49:50,989.7,143.7,""
server_1,22:49:30,22:50:00,989.7,3019.73,""
server_1,22:49:40,22:50:10,989.7,3019.73,""
server_1,22:49:50,22:50:20,1001.38,3019.73,""
server_1,22:50:00,22:50:30,8881.23,106.5,Possible DDoS
server_1,22:50:10,22:50:40,8881.23,1585.12,Possible DDoS
server_1,22:50:20,22:50:50,9642.16,1585.12,Possible DDoS
server_1,22:50:30,22:51:00,9642.16,1585.12,Possible DDoS
server_1,22:50:40,22:51:10,10601.63,150.3,Possible DDoS
server_1,22:50:50,22:51:20,10601.63,60.41,Possible DDoS
server_1,22:51:00,22:51:30,10601.63,50.45,Possible DDoS
server_1,22:51:10,22:51:40,5792.67,126.86,Possible DDoS
server_1,22:51:20,22:51:50,9541.89,126.86,Possible DDoS
server_1,22:51:30,22:52:00,9541.89,126.86,Possible DDoS
server_1,22:51:40,22:52:10,9541.89,111.07,Possible DDoS
server_1,22:51:50,22:52:20,628.81,109.62,""
server_1,22:52:00,22:52:30,1422.4,676.84,""
server_1,22:52:10,22:52:40,6911.7,676.84,Possible DDoS
server_1,22:52:20,22:52:50,10037.81,676.84,Possible DDoS
server_1,22:52:30,22:53:00,10037.81,1034.77,Possible DDoS
server_1,22:52:40,22:53:10,10037.81,1034.77,Possible DDoS
server_1,22:52:50,22:53:20,4056.83,1034.77,""
server_10,20:53:00,20:53:30,18991.14,108.97,Possible DDoS
server_10,20:53:10,20:53:40,958.42,5745.97,Disk thrash suspected
server_10,20:53:20,20:53:50,17365.67,5745.97,Network flood + Disk thrash suspected
server_10,20:53:30,20:54:00,17365.67,5745.97,Network flood + Disk thrash suspected
server_10,20:53:40,20:54:10,17365.67,4985.14,Network flood + Disk thrash suspected
server_10,20:53:50,20:54:20,18012.3,4985.14,Network flood + Disk thrash suspected
server_10,20:54:00,20:54:30,18012.3,4985.14,Network flood + Disk thrash suspected
server_10,20:54:10,20:54:40,18012.3,156.29,Possible DDoS
server_10,20:54:20,20:54:50,15282.75,156.29,Possible DDoS
server_10,20:54:30,20:55:00,15282.75,737.5,Possible DDoS
server_10,20:54:40,20:55:10,11645.46,737.5,Possible DDoS
server_10,20:54:50,20:55:20,11801.47,1835.76,Possible DDoS
server_10,20:55:00,20:55:30,11801.47,1835.76,Possible DDoS
server_10,20:55:10,20:55:40,11801.47,1835.76,Possible DDoS
server_10,20:55:20,20:55:50,11584.92,1766.88,Possible DDoS
server_10,20:55:30,20:56:00,13781.84,1766.88,Possible DDoS
server_10,20:55:40,20:56:10,13781.84,4603.19,Network flood + Disk thrash suspected
server_10,20:55:50,20:56:20,13781.84,4603.19,Network flood + Disk thrash suspected
server_10,20:56:00,20:56:30,14528.06,4603.19,Network flood + Disk thrash suspected
server_10,20:56:10,20:56:40,14528.06,1654.34,Possible DDoS
server_10,20:56:20,20:56:50,14528.06,1654.34,Possible DDoS
server_10,20:56:30,20:57:00,3382.87,1654.34,""
server_10,20:56:40,20:57:10,8617.12,3010.41,Possible DDoS
server_10,20:56:50,20:57:20,8617.12,3010.41,Possible DDoS
server_10,20:57:00,20:57:30,17923.76,3010.41,Possible DDoS
server_10,20:57:10,20:57:40,17923.76,1043.21,Possible DDoS
